timestamp,target_soc,mode,soc,stored_energy_MWh,exergy_total_MWh,exergy_solid_MWh,exergy_fluid_MWh,loss_ex_conv_kW,loss_ex_rad_kW,loss_ex_total_kW
2026-03-16 07:30:00,0.8,storage,0.7919819778429374,112.45006145765166,4.0021927783388875,3.793645689361371,0.20854708897751728,0.6116836348180236,0.05061764403609857,0.6623012788541222
2026-03-14 00:00:00,0.95,storage,0.0,-0.024806249118048258,0.8839415284067319,0.8471518759220116,0.036789652484720464,0.11184577166285824,0.012811807978279815,0.12465757964113805
2026-03-14 00:30:00,0.95,storage,0.0,-0.04960507745168485,0.8834803367591911,0.8466906842744707,0.036789652484720464,0.11177818389175644,0.01280604724966504,0.12458423114142149
2026-03-14 01:00:00,0.95,storage,0.0,-0.07439648722075903,0.883019385225166,0.8462297327404456,0.036789652484720464,0.11171063606672713,0.012800289352783592,0.12451092541951071
2026-03-14 01:30:00,0.95,storage,0.0,-0.09918048064451485,0.8825586736876401,0.8457690212029196,0.036789652484720464,0.1116431281646692,0.012794534286110147,0.12443766245077936
2026-03-14 02:00:00,0.95,storage,0.0,-0.12395705994156836,0.8820982020296504,0.84530854954493,0.036789652484720464,0.11157566016249515,0.012788782048120272,0.12436444221061542
2026-03-14 02:30:00,0.95,storage,0.0,-0.14872622732981863,0.8816379701342903,0.8448483176495699,0.036789652484720464,0.11150823203713019,0.012783032637290439,0.12429126467442063
2026-03-14 03:00:00,0.95,storage,0.0,-0.17348798502651444,0.8811779778846964,0.844388325399976,0.036789652484720464,0.11144084376551294,0.012777286052098082,0.12421812981761102
2026-03-14 03:30:00,0.95,storage,0.0,-0.19824233524820944,0.8807182251640655,0.8439285726793451,0.036789652484720464,0.11137349532459398,0.012771542291021228,0.12414503761561521
2026-03-14 04:00:00,0.95,storage,0.0,-0.22298928021087472,0.8802587118556382,0.8434690593709178,0.036789652484720464,0.11130618669133757,0.012765801352539042,0.12407198804387662
2026-03-14 04:30:00,0.95,storage,0.0,-0.24772882212974132,0.8797994378427128,0.8430097853579924,0.036789652484720464,0.11123891784272175,0.012760063235131548,0.1239989810778533
2026-03-14 05:00:00,0.95,storage,0.0,-0.27246096321939034,0.8793404030086369,0.8425507505239165,0.036789652484720464,0.11117168875573608,0.012754327937279535,0.12392601669301562
2026-03-14 05:30:00,0.95,storage,0.0,-0.2971857056937527,0.8788816072368059,0.8420919547520854,0.036789652484720464,0.11110449940738365,0.012748595457464656,0.12385309486484831
2026-03-14 06:00:00,0.95,storage,0.0,-0.321903051766109,0.8784230504106708,0.8416333979259504,0.036789652484720464,0.11103734977468119,0.01274286579416965,0.12378021556885084
2026-03-14 06:30:00,0.95,storage,0.0,-0.3466130036490679,0.8779647324137302,0.8411750799290099,0.036789652484720464,0.1109702398346578,0.012737138945877975,0.12370737878053578
2026-03-14 07:00:00,0.95,storage,0.0,-0.3713155635545647,0.8775066531295396,0.8407170006448192,0.036789652484720464,0.11090316956435499,0.01273141491107383,0.12363458447542881
2026-03-14 07:30:00,0.95,storage,0.0,-0.39601073369390755,0.8770488124416987,0.8402591599569783,0.036789652484720464,0.1108361389408277,0.012725693688242473,0.12356183262907017
2026-03-14 08:00:00,0.95,charging,0.09651604452251725,13.683502703208507,1.274260393734424,1.1179792900172734,0.15628110371715043,0.1524224832088532,0.016180155413844904,0.16860263862269811
2026-03-14 08:30:00,0.95,charging,0.19049351370750145,27.019895651534295,1.5725319834210416,1.409298325644929,0.16323365777611293,0.197631832302433,0.0197873923963729,0.2174192246988059
2026-03-14 09:00:00,0.95,charging,0.2727856609258724,38.70153677401045,1.8544819989735377,1.685107718875499,0.1693742800980388,0.2417545609802565,0.023214879571953714,0.26496944055221017
2026-03-14 09:30:00,0.95,charging,0.3447869573408034,48.924941940848576,2.11590264173663,1.94112633178392,0.17477630995270982,0.28374066002356013,0.026418807565852517,0.31015946758941265
2026-03-14 10:00:00,0.95,charging,0.4077354614077829,57.86481452158569,2.3550251546653547,2.1755124677464988,0.1795126869188561,0.3229772979609292,0.02937638165205774,0.3523536796129869
2026-03-14 10:30:00,0.95,charging,0.4627285935183974,65.67619155932083,2.5715834740518,2.387929864881569,0.18365360917023052,0.3591529883356743,0.032079601028989886,0.39123258936466415
2026-03-14 11:00:00,0.95,charging,0.5107376512208376,72.49643158000687,2.7662241718688296,2.57895907004437,0.18726510182445927,0.3921614261497109,0.034530651535695636,0.42669207768540657
2026-03-14 11:30:00,0.95,charging,0.5526210968107859,78.44704431928382,2.940127823972375,2.7497195792589024,0.19040824471347295,0.422033258667671,0.03673851024501957,0.4587717689126906
2026-03-14 12:00:00,0.95,charging,0.5891366662440889,83.63536592615364,3.0947635293547506,2.9016247959502417,0.19313873340450943,0.4488876960243368,0.03871646188318924,0.4876041579075261
2026-03-14 12:30:00,0.95,charging,0.6209523599129423,88.15608552726854,3.2317297974551193,3.0362227790208585,0.19550701843426127,0.47289830609921124,0.04048030037521959,0.5133786064744309
2026-03-14 13:00:00,0.95,charging,0.6486563830814955,92.09263061295225,3.3526517081648755,3.155093435624143,0.19755827254073247,0.4942689978921631,0.042047043700851446,0.5363160415930146
2026-03-14 13:30:00,0.95,charging,0.6727661076919874,95.51841970267469,3.4591160936628467,3.259783334955009,0.1993327587078374,0.5132173434917696,0.04343403179624468,0.5566513752880142
2026-03-14 14:00:00,0.95,charging,0.6937361286319734,98.49799129782063,3.5526319530123134,3.3517657944838724,0.20086615852844086,0.5299631901159255,0.044658308817226176,0.5746214989331516
2026-03-14 14:30:00,0.95,charging,0.7119654870404174,101.08801834107618,3.6346079385268966,3.4324179910923025,0.20218994743459404,0.5447210806414338,0.04573621511372864,0.5904572957551625
2026-03-14 15:00:00,0.95,charging,0.727804131338071,103.33821736079132,3.7063413284241378,3.5030095111848807,0.20333181723925736,0.55769540613767,0.046683132560868965,0.6043785386985391
2026-03-14 15:30:00,0.95,charging,0.7415586838011621,105.29216125375153,3.7690145149484553,3.5646985173015975,0.20431599764685776,0.5690775058562138,0.04751334081768142,0.6165908466738952
2026-03-14 16:00:00,0.95,charging,0.7534975769754482,106.9880043049621,3.8236965831807157,3.618532897487774,0.2051636856929418,0.5790441420185911,0.04823995267887306,0.627284094697464
2026-03-14 16:30:00,0.95,charging,0.763855620297788,108.45912760067228,3.8713479502458763,3.665454576485246,0.20589337376063055,0.5877569314268625,0.04887490473874845,0.6366318361656109
2026-03-14 17:00:00,0.95,charging,0.7728380531450559,109.73471249379838,3.9128268237975825,3.706305729968625,0.20652109382895728,0.5953624293485937,0.04942898570177735,0.6447914150503712
2026-03-14 17:30:00,0.95,charging,0.7806241363099784,110.84024925438183,3.9488968899453454,3.7418360353057505,0.20706085463959506,0.6019926445702121,0.0499118893100968,0.6519045338803089
2026-03-14 18:00:00,0.95,storage,0.7802158813989589,110.78228355394596,3.947027126569317,3.739966271929722,0.20706085463959506,0.6016428480887266,0.04988641887634974,0.6515292669650763
2026-03-14 18:30:00,0.95,storage,0.779807748632333,110.72433519607036,3.9451582294559993,3.7380973748164044,0.20706085463959506,0.6012932493907681,0.04986096257277782,0.6511542119635458
2026-03-14 19:00:00,0.95,storage,0.7793997379735464,110.66640417556492,3.9432901982454984,3.7362293436059035,0.20706085463959506,0.6009438483684776,0.049835520391000664,0.6507793687594782
2026-03-14 19:30:00,0.95,storage,0.7789918493860546,110.60849048724084,3.9414230325780433,3.7343621779384484,0.20706085463959506,0.6005946449140528,0.049810092322643176,0.6504047372366959
2026-03-14 20:00:00,0.95,storage,0.7785840828333244,110.55059412591105,3.939556732093994,3.732495877454399,0.20706085463959506,0.6002456389197458,0.04978467835933535,0.6500303172790811
2026-03-14 20:30:00,0.95,storage,0.7781764382788332,110.49271508638999,3.9376912964338358,3.730630441794241,0.20706085463959506,0.5998968302778654,0.04975927849271258,0.649656108770578
2026-03-14 21:00:00,0.95,storage,0.7777689156860703,110.43485336349353,3.935826725238179,3.7287658705985844,0.20706085463959506,0.5995482188807749,0.04973389271441534,0.6492821115951902
2026-03-14 21:30:00,0.95,storage,0.777361515018535,110.3770089520393,3.9339630181477663,3.7269021635081714,0.20706085463959506,0.5991998046208946,0.04970852101608947,0.6489083256369841
2026-03-14 22:00:00,0.95,storage,0.776954236239738,110.3191818468464,3.9321001748034616,3.7250393201638667,0.20706085463959506,0.5988515873906989,0.04968316338938593,0.6485347507800849
2026-03-14 22:30:00,0.95,storage,0.7765470793132001,110.26137204273533,3.930238194846261,3.723177340206666,0.20706085463959506,0.5985035670827191,0.04965781982596093,0.64816138690868
2026-03-14 23:00:00,0.95,storage,0.7761400442024552,110.20357953452843,3.9283770779172813,3.7213162232776864,0.20706085463959506,0.5981557435895409,0.049632490317475894,0.6477882339070169
2026-03-14 23:30:00,0.95,storage,0.775733130871045,110.14580431704928,3.926516823657772,3.7194559690181777,0.20706085463959506,0.5978081168038056,0.04960717485559744,0.6474152916594031
2026-03-15 00:00:00,0.95,storage,0.7753263392825245,110.08804638512328,3.9246574317091087,3.717596577069514,0.20706085463959506,0.597460686618211,0.049581873431997436,0.6470425600502084
2026-03-15 00:30:00,0.95,storage,0.7749196694004591,110.03030573357718,3.9227989017127887,3.7157380470731938,0.20706085463959506,0.5971134529255092,0.049556586038352946,0.6466700389638622
2026-03-15 01:00:00,0.95,storage,0.7745131211884247,109.97258235723943,3.920941233310443,3.713880378670848,0.20706085463959506,0.5967664156185085,0.04953131266634614,0.6462977282848547
2026-03-15 01:30:00,0.95,storage,0.7741066946100081,109.91487625093993,3.919084426143823,3.7120235715042282,0.20706085463959506,0.5964195745900719,0.04950605330766455,0.6459256278977363
2026-03-15 02:00:00,0.95,storage,0.7737003896288072,109.85718740951015,3.9172284798548156,3.710167625215221,0.20706085463959506,0.5960729297331181,0.04948080795400073,0.6455537376871189
2026-03-15 02:30:00,0.95,storage,0.7732942062084308,109.79951582778314,3.9153733940854227,3.708312539445828,0.20706085463959506,0.5957264809406211,0.049455576597052506,0.6451820575376735
2026-03-15 03:00:00,0.95,storage,0.7728881443124985,109.74186150059346,3.913519168477783,3.706458313838188,0.20706085463959506,0.5953802281056103,0.049430359228523034,0.6448105873341333
2026-03-15 03:30:00,0.95,storage,0.7724822039046413,109.68422442277722,3.911665802674156,3.7046049480345613,0.20706085463959506,0.5950341711211701,0.049405155840120334,0.6444393269612904
2026-03-15 04:00:00,0.95,storage,0.7720763849485002,109.62660458917215,3.9098132963169316,3.7027524416773367,0.20706085463959506,0.5946883098804407,0.049379966423557846,0.6440682763039985
2026-03-15 04:30:00,0.95,storage,0.7716706874077276,109.56900199461741,3.9079616490486204,3.7009007944090255,0.20706085463959506,0.5943426442766171,0.049354790970554195,0.6436974352471713
2026-03-15 05:00:00,0.95,storage,0.7712651112459873,109.51141663395376,3.906110860511868,3.699050005872273,0.20706085463959506,0.5939971742029488,0.04932962947283297,0.6433268036757818
2026-03-15 05:30:00,0.95,storage,0.7708596564269533,109.45384850202346,3.904260930349437,3.697200075709842,0.20706085463959506,0.5936518995527423,0.04930448192212319,0.6429563814748654
2026-03-15 06:00:00,0.95,storage,0.7704543229143098,109.39629759367045,3.902411858204227,3.695351003564632,0.20706085463959506,0.5933068202193573,0.04927934831015885,0.6425861685295161
2026-03-15 06:30:00,0.95,storage,0.7700491106717541,109.3387639037401,3.9005636437192535,3.6935027890796586,0.20706085463959506,0.5929619360962103,0.04925422862867923,0.6422161647248895
2026-03-15 07:00:00,0.95,storage,0.7696440196629918,109.28124742707932,3.8987162865376654,3.6916554318980705,0.20706085463959506,0.5926172470767718,0.04922912286942867,0.6418463699462004
2026-03-15 07:30:00,0.95,storage,0.7692390498517404,109.22374815853665,3.896869786302736,3.689808931663141,0.20706085463959506,0.5922727530545673,0.04920403102415669,0.641476784078724
2026-03-15 08:00:00,0.95,charging,0.7774575614311772,110.39028997810209,3.934001412485818,3.7272739458295217,0.2067274666562958,0.5992638264906434,0.04971323754932829,0.6489770640399717
2026-03-15 08:30:00,0.95,charging,0.7845657539447652,111.39919777193937,3.9670141646259087,3.7597782348547812,0.2072359297711272,0.6053412202034617,0.050155797603803655,0.6554970178072653
2026-03-15 09:00:00,0.95,charging,0.7907328217206074,112.27445421464284,3.995726244696836,3.788052979753847,0.20767326494298877,0.6106371404855021,0.05054138092632294,0.6611785214118251
2026-03-15 09:30:00,0.95,charging,0.796080958906533,113.0334109428815,4.020677486696479,3.8126282986412106,0.20804918805526823,0.6152473545666721,0.05087698961820224,0.6661243441848744
2026-03-15 10:00:00,0.95,charging,0.8007168872639798,113.69122498875288,4.042344141592029,3.833972003525949,0.20837213806607952,0.6192569046472819,0.05116883570941239,0.6704257403566943
2026-03-15 10:30:00,0.95,charging,0.8047337503302815,114.26112664531485,4.061145740390654,3.8524960111862194,0.20864972920443509,0.6227410750980913,0.05142241430659987,0.6741634894046912
2026-03-15 11:00:00,0.95,charging,0.8082127866380849,114.75465629237502,4.077450205418529,3.8685623166160465,0.20888788880248216,0.6257663329933567,0.051642573998404634,0.6774089069917614
2026-03-15 11:30:00,0.95,charging,0.8112248058681533,115.18187348830753,4.091580958973,3.882488495211974,0.20909246376102564,0.6283912229599401,0.051833583370734446,0.6802248063306746
2026-03-15 12:00:00,0.95,charging,0.8138314895741185,115.55154133527046,4.103820770623646,3.894552725240006,0.2092680453836393,0.6306672049041396,0.05199919296505655,0.6826663978691963
2026-03-15 12:30:00,0.95,charging,0.8160865360233989,115.87128884301607,4.114416928217293,3.904998339189882,0.20941858902741126,0.632639428592828,0.052142692357515695,0.6847821209503436
2026-03-15 13:00:00,0.95,charging,0.8180366667529683,116.14775375214873,4.123585617935078,3.9140379237191425,0.20954769421593503,0.6343474428779513,0.05226696227980482,0.6866144051577561
2026-03-15 13:30:00,0.95,charging,0.8197225106430668,116.38670803201947,4.131515387292557,3.9218569947110025,0.20965839258155583,0.635825839982381,0.052374521870050074,0.6882003618524312
2026-03-15 14:00:00,0.95,charging,0.8211793796638693,116.5931680416597,4.138370746058748,3.9286172777550927,0.20975346830365574,0.6371048370238538,0.052467571253140374,0.6895724082769941
2026-03-15 14:30:00,0.95,charging,0.8224379489448504,116.77149113400083,4.14429447215252,3.934459626012225,0.20983484614029488,0.6382107980766909,0.052548029719819915,0.6907588277965109
2026-03-15 15:00:00,0.95,charging,0.823524852447517,116.92546029352769,4.149411093397326,3.9395066076035565,0.20990448579376983,0.6391667007334358,0.052617569813714224,0.6917842705471501
2026-03-15 15:30:00,0.95,charging,0.8244632042817538,117.05835822466281,4.1538290210162305,3.9438647938515086,0.209964227164722,0.6399925514614416,0.05267764765376255,0.6926701991152041
2026-03-15 16:00:00,0.95,charging,0.8252730545859212,117.1730321516207,4.157642106353908,3.947626778244372,0.21001532810953596,0.6407057541502695,0.05272952982265988,0.6934352839729294
2026-03-15 16:30:00,0.95,charging,0.8259717878824814,117.2719504491626,4.160932158068639,3.9508729541503413,0.21005920391829752,0.6413214361868678,0.0527743171446221,0.69409575333149
2026-03-15 17:00:00,0.95,charging,0.8265744709156435,117.3572520965289,4.163769904970542,3.953673077250337,0.21009682772020524,0.6418527362303402,0.052812965661621206,0.6946657018919615
2026-03-15 17:30:00,0.95,charging,0.8270941561668044,117.43078983273388,4.166216536280561,3.9560876365194817,0.2101288997610788,0.6423110576256724,0.05284630509877912,0.6951573627244516
2026-03-15 18:00:00,0.95,storage,0.8266719979887979,117.37085232227703,4.1642477366041595,3.954118836843081,0.2101288997610788,0.6419384858144583,0.05281920380632835,0.6947576896207867
2026-03-15 18:30:00,0.95,storage,0.8262499661161659,117.31093274450541,4.16227984421431,3.9521509444532317,0.2101288997610788,0.6415661241899517,0.052792117612748685,0.6943582418027004
2026-03-15 19:00:00,0.95,storage,0.8258280605111064,117.2510310940521,4.160312858736671,3.9501839589755927,0.2101288997610788,0.6411939726379039,0.05276504650905347,0.6939590191469575
2026-03-15 19:30:00,0.95,storage,0.8254062811358308,117.19114736555166,4.158346779797033,3.948217880035954,0.2101288997610788,0.6408220310441234,0.05273799048626154,0.6935600215303849
2026-03-15 20:00:00,0.95,storage,0.8249846279525589,117.1312815536403,4.156381607021315,3.946252707260236,0.2101288997610788,0.640450299294478,0.05271094953539746,0.6931612488298756
2026-03-15 20:30:00,0.95,storage,0.8245631009235246,117.0714336529559,4.154417340035569,3.944288440274491,0.2101288997610788,0.640078777274894,0.052683923647491346,0.6927627009223855
2026-03-15 21:00:00,0.95,storage,0.8241417000109711,117.01160365813787,4.15245397846598,3.9423250787049007,0.2101288997610788,0.6397074648713568,0.05265691281357894,0.6923643776849358
2026-03-15 21:30:00,0.95,storage,0.8237204251771542,116.95179156382727,4.15049152193886,3.9403626221777817,0.2101288997610788,0.6393363619699093,0.052629917024701656,0.6919662789946109
2026-03-15 22:00:00,0.95,storage,0.82329927638434,116.89199736466676,4.148529970080654,3.9384010703195758,0.2101288997610788,0.6389654684566546,0.0526029362719065,0.6915684047285611
2026-03-15 22:30:00,0.95,storage,0.8228782535948066,116.83222105530064,4.14656932251794,3.9364404227568617,0.2101288997610788,0.6385947842177525,0.052575970546246124,0.6911707547639986
2026-03-15 23:00:00,0.95,storage,0.822457356770843,116.77246263037469,4.144609578877423,3.934480679116345,0.2101288997610788,0.6382243091394225,0.05254901983877878,0.6907733289782013
2026-03-15 23:30:00,0.95,storage,0.8220365858747493,116.71272208453637,4.1426507387859415,3.932521839024863,0.2101288997610788,0.6378540431079419,0.05252208414056819,0.69037612724851
2026-03-16 00:00:00,0.95,storage,0.8216159408688384,116.65299941243481,4.140692801870464,3.9305639021093857,0.2101288997610788,0.6374839860096477,0.05249516344268389,0.6899791494523316
2026-03-16 00:30:00,0.95,storage,0.8211954217154326,116.59329460872065,4.138735767758089,3.92860686799701,0.2101288997610788,0.6371141377309338,0.052468257736200986,0.6895823954671348
2026-03-16 01:00:00,0.95,storage,0.8207750283768661,116.5336076680462,4.1367796360760485,3.9266507363149694,0.2101288997610788,0.636744498158253,0.05244136701219998,0.689185865170453
2026-03-16 01:30:00,0.95,storage,0.8203547608154846,116.47393858506527,4.134824406451702,3.924695506690623,0.2101288997610788,0.6363750671781171,0.0524144912617672,0.6887895584398843
2026-03-16 02:00:00,0.95,storage,0.8199346189936455,116.41428735443334,4.13287007851254,3.9227411787514614,0.2101288997610788,0.6360058446770949,0.05238763047599441,0.6883934751530894
2026-03-16 02:30:00,0.95,storage,0.8195146028737159,116.35465397080755,4.130916651886188,3.920787752125109,0.2101288997610788,0.635636830541815,0.05236078464597905,0.687997615187794
2026-03-16 03:00:00,0.95,storage,0.8190947124180762,116.29503842884652,4.1289641262003975,3.9188352264393194,0.2101288997610788,0.6352680246589635,0.05233395376282406,0.6876019784217875
2026-03-16 03:30:00,0.95,storage,0.8186749475891165,116.23544072321054,4.127012501083051,3.916883601321972,0.2101288997610788,0.6348994269152842,0.05230713781763809,0.6872065647329224
2026-03-16 04:00:00,0.95,storage,0.8182553083492388,116.17586084856154,4.125061776162165,3.9149328764010862,0.2101288997610788,0.6345310371975809,0.052280336801535245,0.6868113739991161
2026-03-16 04:30:00,0.95,storage,0.8178357946608571,116.1162987995629,4.12311195106588,3.912983051304802,0.2101288997610788,0.634162855392714,0.05225355070563519,0.6864164060983493
2026-03-16 05:00:00,0.95,storage,0.8174164064863949,116.05675457087969,4.121163025422476,3.9110341256613976,0.2101288997610788,0.6337948813876023,0.052226779521063214,0.6860216609086656
2026-03-16 05:30:00,0.95,storage,0.8169971437882885,115.99722815717874,4.119214998860355,3.909086099099276,0.2101288997610788,0.6334271150692231,0.05220002323895015,0.6856271383081732
2026-03-16 06:00:00,0.95,storage,0.8165780065289848,115.93771955312812,4.117267871008054,3.907138971246976,0.2101288997610788,0.6330595563246119,0.052173281850432435,0.6852328381750443
2026-03-16 06:30:00,0.95,storage,0.8161589946709417,115.87822875339776,4.115321641494242,3.9051927417331638,0.2101288997610788,0.6326922050408625,0.05214655534665203,0.6848387603875146
2026-03-16 07:00:00,0.95,storage,0.8157401081766286,115.81875575265917,4.113376309947713,3.903247410186635,0.2101288997610788,0.6323250611051258,0.05211984371875636,0.6844449048238821
2026-03-16 07:30:00,0.95,storage,0.8153213470085272,115.75930054558535,4.1114318759973925,3.901302976236314,0.2101288997610788,0.6319581244046114,0.052093146957898497,0.68405127136251
